,label,fullpath,img_dir,origin
id1_0004.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id1_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id1_0004,CelebDF-v2
id1_0005.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id1_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id1_0005,CelebDF-v2
id1_0006.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id1_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id1_0006,CelebDF-v2
id8_0002.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id8_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id8_0002,CelebDF-v2
id8_0003.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id8_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id8_0003,CelebDF-v2
id8_0004.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id8_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id8_0004,CelebDF-v2
id8_0005.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id8_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id8_0005,CelebDF-v2
id8_0006.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id8_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id8_0006,CelebDF-v2
id8_0007.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id8_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id8_0007,CelebDF-v2
id8_0008.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id8_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id8_0008,CelebDF-v2
id8_0009.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id8_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id8_0009,CelebDF-v2
id9_0001.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id9_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id9_0001,CelebDF-v2
id9_0002.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id9_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id9_0002,CelebDF-v2
id9_0003.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id9_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id9_0003,CelebDF-v2
id9_0004.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id9_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id9_0004,CelebDF-v2
id9_0005.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id9_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id9_0005,CelebDF-v2
id9_0006.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id9_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id9_0006,CelebDF-v2
id9_0007.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id9_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id9_0007,CelebDF-v2
id9_0008.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id9_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id9_0008,CelebDF-v2
id9_0009.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id9_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id9_0009,CelebDF-v2
id2_0008.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id2_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id2_0008,CelebDF-v2
id16_0011.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id16_0011.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id16_0011,CelebDF-v2
id6_0005.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id6_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id6_0005,CelebDF-v2
id1_0007.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id1_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id1_0007,CelebDF-v2
id11_0008.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id11_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id11_0008,CelebDF-v2
id9_0000.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id9_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id9_0000,CelebDF-v2
id3_0001.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id3_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id3_0001,CelebDF-v2
id17_0000.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id17_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id17_0000,CelebDF-v2
id19_0008.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id19_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id19_0008,CelebDF-v2
id23_0005.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id23_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_0005,CelebDF-v2
id22_0000.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id22_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id22_0000,CelebDF-v2
id19_0007.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id19_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id19_0007,CelebDF-v2
id21_0009.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id21_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_0009,CelebDF-v2
id22_0009.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id22_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id22_0009,CelebDF-v2
id25_0002.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id25_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id25_0002,CelebDF-v2
id21_0005.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id21_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_0005,CelebDF-v2
id25_0006.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id25_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id25_0006,CelebDF-v2
id20_0005.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id20_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_0005,CelebDF-v2
id23_0001.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id23_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_0001,CelebDF-v2
id23_0007.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id23_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_0007,CelebDF-v2
id22_0007.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id22_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id22_0007,CelebDF-v2
id21_0007.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id21_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_0007,CelebDF-v2
id21_0001.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id21_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_0001,CelebDF-v2
id21_0003.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id21_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_0003,CelebDF-v2
id20_0008.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id20_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_0008,CelebDF-v2
id23_0008.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id23_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_0008,CelebDF-v2
id19_0001.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id19_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id19_0001,CelebDF-v2
id19_0006.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id19_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id19_0006,CelebDF-v2
id22_0008.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id22_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id22_0008,CelebDF-v2
id24_0005.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id24_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id24_0005,CelebDF-v2
id22_0002.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id22_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id22_0002,CelebDF-v2
id20_0004.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id20_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_0004,CelebDF-v2
id23_0003.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id23_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_0003,CelebDF-v2
id21_0006.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id21_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_0006,CelebDF-v2
id25_0008.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id25_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id25_0008,CelebDF-v2
id22_0003.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id22_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id22_0003,CelebDF-v2
id23_0000.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id23_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_0000,CelebDF-v2
id20_0007.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id20_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_0007,CelebDF-v2
id19_0004.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id19_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id19_0004,CelebDF-v2
id21_0002.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id21_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_0002,CelebDF-v2
id24_0000.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id24_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id24_0000,CelebDF-v2
id24_0003.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id24_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id24_0003,CelebDF-v2
id26_0000.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id26_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_0000,CelebDF-v2
id19_0002.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id19_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id19_0002,CelebDF-v2
id22_0004.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id22_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id22_0004,CelebDF-v2
id21_0004.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id21_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_0004,CelebDF-v2
id20_0006.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id20_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_0006,CelebDF-v2
id25_0005.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id25_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id25_0005,CelebDF-v2
id25_0003.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id25_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id25_0003,CelebDF-v2
id20_0000.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id20_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_0000,CelebDF-v2
id19_0005.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id19_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id19_0005,CelebDF-v2
id19_0000.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id19_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id19_0000,CelebDF-v2
id19_0003.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id19_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id19_0003,CelebDF-v2
id24_0006.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id24_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id24_0006,CelebDF-v2
id25_0009.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id25_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id25_0009,CelebDF-v2
id22_0006.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id22_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id22_0006,CelebDF-v2
id25_0010.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id25_0010.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id25_0010,CelebDF-v2
id21_0000.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id21_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_0000,CelebDF-v2
id24_0002.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id24_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id24_0002,CelebDF-v2
id24_0004.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id24_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id24_0004,CelebDF-v2
id22_0005.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id22_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id22_0005,CelebDF-v2
id23_0002.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id23_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_0002,CelebDF-v2
id19_0009.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id19_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id19_0009,CelebDF-v2
id23_0004.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id23_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_0004,CelebDF-v2
id24_0007.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id24_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id24_0007,CelebDF-v2
id23_0006.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id23_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_0006,CelebDF-v2
id25_0007.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id25_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id25_0007,CelebDF-v2
id25_0001.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id25_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id25_0001,CelebDF-v2
id20_0001.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id20_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_0001,CelebDF-v2
id22_0001.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id22_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id22_0001,CelebDF-v2
id25_0000.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id25_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id25_0000,CelebDF-v2
id21_0008.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id21_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_0008,CelebDF-v2
id24_0008.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id24_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id24_0008,CelebDF-v2
id24_0001.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id24_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id24_0001,CelebDF-v2
id20_0003.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id20_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_0003,CelebDF-v2
id24_0009.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id24_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id24_0009,CelebDF-v2
id20_0002.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id20_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_0002,CelebDF-v2
id23_0009.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id23_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_0009,CelebDF-v2
id25_0004.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id25_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id25_0004,CelebDF-v2
id20_0009.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id20_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_0009,CelebDF-v2
id27_0006.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id27_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id27_0006,CelebDF-v2
id27_0009.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id27_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id27_0009,CelebDF-v2
id29_0000.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id29_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_0000,CelebDF-v2
id28_0008.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id28_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_0008,CelebDF-v2
id31_0003.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id31_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id31_0003,CelebDF-v2
id35_0005.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id35_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id35_0005,CelebDF-v2
id26_0004.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id26_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_0004,CelebDF-v2
id27_0000.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id27_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id27_0000,CelebDF-v2
id35_0000.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id35_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id35_0000,CelebDF-v2
id27_0007.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id27_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id27_0007,CelebDF-v2
id34_0004.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id34_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id34_0004,CelebDF-v2
id33_0007.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id33_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_0007,CelebDF-v2
id26_0001.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id26_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_0001,CelebDF-v2
id28_0003.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id28_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_0003,CelebDF-v2
id35_0002.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id35_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id35_0002,CelebDF-v2
id29_0006.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id29_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_0006,CelebDF-v2
id33_0000.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id33_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_0000,CelebDF-v2
id28_0004.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id28_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_0004,CelebDF-v2
id28_0009.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id28_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_0009,CelebDF-v2
id28_0002.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id28_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_0002,CelebDF-v2
id34_0008.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id34_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id34_0008,CelebDF-v2
id32_0004.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id32_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_0004,CelebDF-v2
id27_0001.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id27_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id27_0001,CelebDF-v2
id34_0007.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id34_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id34_0007,CelebDF-v2
id33_0004.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id33_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_0004,CelebDF-v2
id29_0008.mp4,REAL,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-real/id29_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_0008,CelebDF-v2
